Date,Correlation
1997-07-24,0.22668514557855327
1997-07-25,0.23165417966877486
1997-07-28,0.23306365758080844
1997-07-29,0.23638997194521988
1997-07-30,0.23806582015520317
1997-07-31,0.2360633738569485
1997-08-01,0.2379220478931404
1997-08-04,0.23668262293351416
1997-08-05,0.23604051083015684
1997-08-06,0.23535798667472352
1997-08-07,0.23490826487540595
1997-08-08,0.22853636180221248
1997-08-11,0.2136206659714145
1997-08-12,0.2148654140081789
1997-08-13,0.21205030021600468
1997-08-14,0.21308202901657455
1997-08-15,0.21261659714592293
1997-08-18,0.19466202917294068
1997-08-19,0.19901259923178638
1997-08-20,0.1988683168787455
1997-08-21,0.19865483074689458
1997-08-22,0.20571438839604095
1997-08-25,0.20454070720516002
1997-08-26,0.2207842058423695
1997-08-27,0.22057648371227856
1997-08-28,0.30163199295899845
1997-08-29,0.3196972908565621
1997-09-02,0.3211679757283955
1997-09-03,0.3026140681406886
1997-09-04,0.30823301669360736
1997-09-05,0.32300836874855615
1997-09-08,0.324894949786445
1997-09-09,0.3281530531148741
1997-09-10,0.32918042570594
1997-09-11,0.3270556022158714
1997-09-12,0.3288824050993926
1997-09-15,0.32207572893756514
1997-09-16,0.32721527486258456
1997-09-17,0.31101264192234446
1997-09-18,0.31441326981166756
1997-09-19,0.32739937168587685
1997-09-22,0.3318084492963649
1997-09-23,0.3335552702866336
1997-09-24,0.3407784591529387
1997-09-25,0.34096316721094555
1997-09-26,0.34925432522396316
1997-09-29,0.34959735631081285
1997-09-30,0.34927250544549454
1997-10-01,0.35028724568856623
1997-10-02,0.3566159985733632
1997-10-03,0.3564562373828833
1997-10-06,0.35719386756697336
1997-10-07,0.3565858281923983
1997-10-08,0.3580632682980294
1997-10-09,0.3528581448972999
1997-10-10,0.35540377705735743
1997-10-13,0.3571471825227454
1997-10-14,0.36453397180793146
1997-10-15,0.3643167807935678
1997-10-16,0.36509454855798257
1997-10-17,0.360367605858398
1997-10-20,0.35146089673845515
1997-10-21,0.3473988941152217
1997-10-22,0.33624750255961444
1997-10-23,0.338266203734661
1997-10-24,0.32453886419158107
1997-10-27,0.32502283060764026
1997-10-28,0.2334978335007894
1997-10-29,0.2231361248816913
1997-10-30,0.23661756152136137
1997-10-31,0.23250677654406454
1997-11-03,0.22590500566599872
1997-11-04,0.20882173734658394
1997-11-05,0.21253875267070785
1997-11-06,0.21103963672736228
1997-11-07,0.21114217157864665
1997-11-10,0.24283800529125038
1997-11-11,0.24228073544331
1997-11-12,0.24334657801170542
1997-11-13,0.23908189394601653
1997-11-14,0.24031199686059773
1997-11-17,0.2406674851825951
1997-11-18,0.2359936524883006
1997-11-19,0.23038237866621433
1997-11-20,0.2310901507855513
1997-11-21,0.22105146114519422
1997-11-24,0.2210266634731007
1997-11-25,0.2119709930205349
1997-11-26,0.21273131568499015
1997-11-28,0.21386558882799558
1997-12-01,0.2147609273605221
1997-12-02,0.22152805594595198
1997-12-03,0.22225648060642583
1997-12-04,0.2222112396712318
1997-12-05,0.22218251993466245
1997-12-08,0.22334885508473634
1997-12-09,0.22343811206823674
1997-12-10,0.2195918242156853
1997-12-11,0.216722006251613
1997-12-12,0.2049482918852644
1997-12-15,0.21081097676998975
1997-12-16,0.20800667161077185
1997-12-17,0.21019088578280998
1997-12-18,0.21765453183143768
1997-12-19,0.2140350969170437
1997-12-22,0.2111694499290829
1997-12-23,0.216317786651251
1997-12-24,0.22433091833280397
1997-12-26,0.22281330349993092
1997-12-29,0.21957334839899956
1997-12-30,0.20184532976948089
1997-12-31,0.18538400077062295
1998-01-02,0.18548089047986838
1998-01-05,0.19171561966803607
1998-01-06,0.20678798355314795
1998-01-07,0.20104330897968445
1998-01-08,0.20436982465088613
1998-01-09,0.20102473501297224
1998-01-12,0.15647925548148586
1998-01-13,0.15664814188111406
1998-01-14,0.15393094430696996
1998-01-15,0.1524538761019644
1998-01-16,0.1490669107479626
1998-01-20,0.14411049595467934
1998-01-21,0.1323535782773608
1998-01-22,0.1319345667255951
1998-01-23,0.12972018304293656
1998-01-26,0.1274536400041063
1998-01-27,0.1285082469208521
1998-01-28,0.13208529311921838
1998-01-29,0.13180216335688927
1998-01-30,0.13506524844499915
1998-02-02,0.13122967284050227
1998-02-03,0.11762459063039706
1998-02-04,0.11691763972144661
1998-02-05,0.1194671368756255
1998-02-06,0.12460761739529468
1998-02-09,0.12299491561474347
1998-02-10,0.12691791415947137
1998-02-11,0.125139950540948
1998-02-12,0.12999858738035044
1998-02-13,0.13040058636529853
1998-02-17,0.13231767339876577
1998-02-18,0.13834388072172224
1998-02-19,0.13743017937529683
1998-02-20,0.13157101633808757
1998-02-23,0.13047781160100955
1998-02-24,0.13676509886301988
1998-02-25,0.1358080043198975
1998-02-26,0.14381171177137414
1998-02-27,0.14269912059937506
1998-03-02,0.15059352333604206
1998-03-03,0.1653098446111166
1998-03-04,0.16586941656257836
1998-03-05,0.16554897550929756
1998-03-06,0.16132968753573645
1998-03-09,0.14972263536723515
1998-03-10,0.15166933858083692
1998-03-11,0.1552613762420683
1998-03-12,0.15596670672884472
1998-03-13,0.15836772713804328
1998-03-16,0.157578635105658
1998-03-17,0.15659146678160088
1998-03-18,0.1627253971656088
1998-03-19,0.16463269343825213
1998-03-20,0.16654469100023547
1998-03-23,0.16871246650950955
1998-03-24,0.16954459813778042
1998-03-25,0.1703058463485392
1998-03-26,0.1821219070029811
1998-03-27,0.18127062472752575
1998-03-30,0.18697120270530887
1998-03-31,0.18385238411493726
1998-04-01,0.17791970288097672
1998-04-02,0.17871355194258032
1998-04-03,0.17599344087194413
1998-04-06,0.17999130656975795
1998-04-07,0.19013166760472186
1998-04-08,0.1838427251339844
1998-04-09,0.18150981188880888
1998-04-13,0.18119823848200545
1998-04-14,0.19000411187204966
1998-04-15,0.18523867372385946
1998-04-16,0.2000221773032084
1998-04-17,0.19844882814097764
1998-04-20,0.20124438175825157
1998-04-21,0.20102685396603004
1998-04-22,0.2022578075013372
1998-04-23,0.20442380313124048
1998-04-24,0.20303110043575753
1998-04-27,0.2012636229073104
1998-04-28,0.1828400522366631
1998-04-29,0.18507565885028207
1998-04-30,0.18043249789274202
1998-05-01,0.1661364326714368
1998-05-04,0.16820163503448668
1998-05-05,0.1707875362606401
1998-05-06,0.1685046977767655
1998-05-07,0.1682172075458261
1998-05-08,0.16546819000992782
1998-05-11,0.1633304110729426
1998-05-12,0.16254489646737552
1998-05-13,0.16360929987212
1998-05-14,0.16550656653135437
1998-05-15,0.16304909392921593
1998-05-18,0.15796222218705266
1998-05-19,0.15661911465985212
1998-05-20,0.1576593973514083
1998-05-21,0.16410908559469364
1998-05-22,0.1629657997448228
1998-05-26,0.17604487736216531
1998-05-27,0.16492633119591427
1998-05-28,0.16488265498229251
1998-05-29,0.1607947274427403
1998-06-01,0.1615987813774823
1998-06-02,0.17464212088872408
1998-06-03,0.18442235660308884
1998-06-04,0.18286348684409018
1998-06-05,0.1999724702224533
1998-06-08,0.1924486014269872
1998-06-09,0.19848324967712966
1998-06-10,0.20436218335265446
1998-06-11,0.20302891369784193
1998-06-12,0.20031204781837286
1998-06-15,0.21594645781542976
1998-06-16,0.20308068014707126
1998-06-17,0.2017056339196514
1998-06-18,0.20275475456382355
1998-06-19,0.21313421585071998
1998-06-22,0.21297324782005145
1998-06-23,0.21366842128140648
1998-06-24,0.2128940676983126
1998-06-25,0.20941858732360932
1998-06-26,0.20883936091142294
1998-06-29,0.21134469441699927
1998-06-30,0.23642196014024314
1998-07-01,0.23801689724194955
1998-07-02,0.2648190428145475
1998-07-06,0.2808351795397804
1998-07-07,0.2788695675198105
1998-07-08,0.2784538230433191
1998-07-09,0.27966931912945414
1998-07-10,0.3107108763767506
1998-07-13,0.3126745644354486
1998-07-14,0.3142729392639555
1998-07-15,0.3233524651636116
1998-07-16,0.33344754577089836
1998-07-17,0.33661772450882804
1998-07-20,0.33996815963456123
1998-07-21,0.3459136997579158
1998-07-22,0.34471328216950003
1998-07-23,0.3493240605077776
1998-07-24,0.3394537192117781
1998-07-27,0.3455780518381403
1998-07-28,0.35633151065100754
1998-07-29,0.3534567039558142
1998-07-30,0.3542309246183659
1998-07-31,0.3458291522391837
1998-08-03,0.34646269771885485
1998-08-04,0.3567637019888001
1998-08-05,0.3471929788865534
1998-08-06,0.3453917190131795
1998-08-07,0.3434542319883849
1998-08-10,0.33803577626386794
1998-08-11,0.3387639997926196
1998-08-12,0.3322647075170753
1998-08-13,0.3218608083159271
1998-08-14,0.3206887612038393
1998-08-17,0.3215525033209165
1998-08-18,0.3300247630686179
1998-08-19,0.32213579853911767
1998-08-20,0.32290099176438014
1998-08-21,0.3214617202844891
1998-08-24,0.32011603510532277
1998-08-25,0.32022751678654016
1998-08-26,0.3243568223994865
1998-08-27,0.3217346460356589
1998-08-28,0.30084238679568676
1998-08-31,0.30252518356979885
1998-09-01,0.2665473683134167
1998-09-02,0.25256019777273647
1998-09-03,0.25568535093198375
1998-09-04,0.25591478705084425
1998-09-08,0.2541451608886126
1998-09-09,0.2165902100368923
1998-09-10,0.21476658924499548
1998-09-11,0.22084742268812865
1998-09-14,0.20855998979044438
1998-09-15,0.2067789182307339
1998-09-16,0.2034016309864679
1998-09-17,0.20148693786650942
1998-09-18,0.19334406750420818
1998-09-21,0.19232954534856808
1998-09-22,0.19130664582756268
1998-09-23,0.19137306506408333
1998-09-24,0.18150005060717225
1998-09-25,0.17673027681604336
1998-09-28,0.17682600867853412
1998-09-29,0.17704687176745926
1998-09-30,0.17806104548910762
1998-10-01,0.19177651247888006
1998-10-02,0.17466221348527464
1998-10-05,0.1634139811122455
1998-10-06,0.17035945589309148
1998-10-07,0.1829326797079512
1998-10-08,0.18395595567925102
1998-10-09,0.18320872590671103
1998-10-12,0.1820122426734491
1998-10-13,0.18498180866065544
1998-10-14,0.18422877057275597
1998-10-15,0.1822836836104943
1998-10-16,0.15867658824956504
1998-10-19,0.15724631303130274
1998-10-20,0.165261254088674
1998-10-21,0.16655471358714383
1998-10-22,0.16839852015794884
1998-10-23,0.16726083751780604
1998-10-26,0.1705257895706845
1998-10-27,0.1707746927877242
1998-10-28,0.16788691261976874
1998-10-29,0.1704423305095585
1998-10-30,0.16816442484980523
1998-11-02,0.16611016937320183
1998-11-03,0.16271315433533787
1998-11-04,0.16235130151834856
1998-11-05,0.16608564882997057
1998-11-06,0.17072970455297728
1998-11-09,0.16932579310439064
1998-11-10,0.16550472611733877
1998-11-11,0.17483071707965772
1998-11-12,0.1705900780725506
1998-11-13,0.17832804652916376
1998-11-16,0.18935929429916487
1998-11-17,0.18981020353100828
1998-11-18,0.1893852042810346
1998-11-19,0.1889310992708445
1998-11-20,0.1879831566114082
1998-11-23,0.18850769554086877
1998-11-24,0.18288058804522356
1998-11-25,0.18339485189690796
1998-11-27,0.18808318464883708
1998-11-30,0.18782348677473287
1998-12-01,0.16256369484568087
1998-12-02,0.16302968859289127
1998-12-03,0.16596710940856102
1998-12-04,0.16007147551980883
1998-12-07,0.14754286388116086
1998-12-08,0.1459139805775258
1998-12-09,0.15002574903354324
1998-12-10,0.14873965640725154
1998-12-11,0.14424319045676798
1998-12-14,0.15116224095210493
1998-12-15,0.14785596736964723
1998-12-16,0.1464563869242483
1998-12-17,0.14982881976343385
1998-12-18,0.143294870184506
1998-12-21,0.1570315438020315
1998-12-22,0.15512319369047314
1998-12-23,0.1583126112372383
1998-12-24,0.15309947241122523
1998-12-28,0.15178186578502356
1998-12-29,0.15146030695301677
1998-12-30,0.14675903828996328
1998-12-31,0.1471563661655164
1999-01-04,0.15538913685702913
1999-01-05,0.1669158711736719
1999-01-06,0.1667549921274985
1999-01-07,0.16553303459005506
1999-01-08,0.16072126080860805
1999-01-11,0.16282881252837902
1999-01-12,0.15605913005627975
1999-01-13,0.14483459211185035
1999-01-14,0.1428220763468404
1999-01-15,0.13473035592449933
1999-01-19,0.12441792671397188
1999-01-20,0.1323992172264351
1999-01-21,0.13519245835573698
1999-01-22,0.15618074360007123
1999-01-25,0.1583911525683586
1999-01-26,0.1609203122059596
1999-01-27,0.162414215649086
1999-01-28,0.1714588455266224
1999-01-29,0.1716540398008183
1999-02-01,0.17216063635190337
1999-02-02,0.1736376188687599
1999-02-03,0.17859862172400418
1999-02-04,0.1791193452868767
1999-02-05,0.1771765500675886
1999-02-08,0.1796764240135276
1999-02-09,0.18025716495964683
1999-02-10,0.17382006818979617
1999-02-11,0.1739859710368975
1999-02-12,0.1657893270147292
1999-02-16,0.15687414282271073
1999-02-17,0.1571605596310924
1999-02-18,0.1535031515980092
1999-02-19,0.14848555944618919
1999-02-22,0.14718075542427006
1999-02-23,0.13362072013137516
1999-02-24,0.13471291213531006
1999-02-25,0.13302264041955256
1999-02-26,0.13017117666482625
1999-03-01,0.12942963979513789
1999-03-02,0.12954357982257134
1999-03-03,0.13209096064340783
1999-03-04,0.1369477900775163
1999-03-05,0.1359596041228094
1999-03-08,0.1259212815583617
1999-03-09,0.1295080058792045
1999-03-10,0.1269191830653904
1999-03-11,0.12586139407515673
1999-03-12,0.12485807930589023
1999-03-15,0.12497424293145987
1999-03-16,0.12462463256035049
1999-03-17,0.136858527001172
1999-03-18,0.13538329543812905
1999-03-19,0.1352632853348725
1999-03-22,0.1337083709369933
1999-03-23,0.13105321359403319
1999-03-24,0.10886661228876823
1999-03-25,0.11142456917888216
1999-03-26,0.11102683431999001
1999-03-29,0.11003552057275572
1999-03-30,0.10458722165594475
1999-03-31,0.10990480966893885
1999-04-01,0.10813510678601058
1999-04-05,0.10855553536380712
1999-04-06,0.10324564591277789
1999-04-07,0.10537238890896952
1999-04-08,0.10570566429023277
1999-04-09,0.10648176476311697
1999-04-12,0.1059740661898827
1999-04-13,0.1070844681335387
1999-04-14,0.10813206230830696
1999-04-15,0.11105322282024387
1999-04-16,0.11113624213022484
1999-04-19,0.1131809840259876
1999-04-20,0.11638985149938501
1999-04-21,0.11810815661335068
1999-04-22,0.11923580448128018
1999-04-23,0.12132354790979548
1999-04-26,0.1195446376465577
1999-04-27,0.1240488182733225
1999-04-28,0.12449474645768457
1999-04-29,0.12881916918522607
1999-04-30,0.13349233475362446
1999-05-03,0.12875490867189068
1999-05-04,0.12116487857958921
1999-05-05,0.11592287744806636
1999-05-06,0.11609635115032717
1999-05-07,0.11256470045003254
1999-05-10,0.1117606429657382
1999-05-11,0.11215444316119073
1999-05-12,0.11320680637074043
1999-05-13,0.11569603905405397
1999-05-14,0.11565444758247721
1999-05-17,0.10032217377280367
1999-05-18,0.0998576115714047
1999-05-19,0.10184020979088053
1999-05-20,0.10297325202534163
1999-05-21,0.10381268178548345
1999-05-24,0.10469371935722288
1999-05-25,0.1005573838158138
1999-05-26,0.09589357495745353
1999-05-27,0.09799139220863802
1999-05-28,0.09005015828845583
1999-06-01,0.08815940016694983
1999-06-02,0.08797031700565486
1999-06-03,0.08712746178786933
1999-06-04,0.08634538823969183
1999-06-07,0.08121814576370845
1999-06-08,0.08351840692789503
1999-06-09,0.08200063081893359
1999-06-10,0.08429217688854627
1999-06-11,0.0847049964915913
1999-06-14,0.09340603769374474
1999-06-15,0.09184142813695503
1999-06-16,0.1063046972808988
1999-06-17,0.1038955500284349
1999-06-18,0.10616841159883661
1999-06-21,0.11016022309023897
1999-06-22,0.10921683274229406
1999-06-23,0.11334004292922753
1999-06-24,0.1173197609848237
1999-06-25,0.11122100888274748
1999-06-28,0.11034968470497919
1999-06-29,0.11540984905595753
1999-06-30,0.11726201272285318
1999-07-01,0.1317978437524527
1999-07-02,0.132476066454749
1999-07-06,0.13545975627929904
1999-07-07,0.1395002503773039
1999-07-08,0.16547972883969742
1999-07-09,0.16443384139457273
1999-07-12,0.16430502027481975
1999-07-13,0.16305094452206265
1999-07-14,0.16113111663327262
1999-07-15,0.16223944287854955
1999-07-16,0.16309174693078926
1999-07-19,0.16329764758547205
1999-07-20,0.1619947725201943
1999-07-21,0.1598628804050465
1999-07-22,0.16118738629768697
1999-07-23,0.17503402117874753
1999-07-26,0.17483829126880895
1999-07-27,0.1816575576197929
1999-07-28,0.17627985273000235
1999-07-29,0.18164057799135802
1999-07-30,0.1758939804120301
1999-08-02,0.17775949252405837
1999-08-03,0.1847478264770848
1999-08-04,0.1825744985289448
1999-08-05,0.19054423229841394
1999-08-06,0.19010712850148395
1999-08-09,0.1955971005259714
1999-08-10,0.19665401898932247
1999-08-11,0.19419291276150402
1999-08-12,0.18677399156056965
1999-08-13,0.19698212772877768
1999-08-16,0.19254522285323666
1999-08-17,0.19215675123389364
1999-08-18,0.20183771278308654
1999-08-19,0.19973222889547493
1999-08-20,0.19927964587057864
1999-08-23,0.19879129357021683
1999-08-24,0.19533060919105297
1999-08-25,0.20085837765272346
1999-08-26,0.202067891342439
1999-08-27,0.19803488895970808
1999-08-30,0.1977785791040554
1999-08-31,0.2013549263860692
1999-09-01,0.20573379146615567
1999-09-02,0.2054996738751784
1999-09-03,0.20091287128250604
1999-09-07,0.1807946334740773
1999-09-08,0.18327044574675655
1999-09-09,0.18242613164496396
1999-09-10,0.1819359770937964
1999-09-13,0.18581233133021663
1999-09-14,0.18468308791800972
1999-09-15,0.18379977734092692
1999-09-16,0.1832118390903969
1999-09-17,0.18171042218106656
1999-09-20,0.18213084129385806
1999-09-21,0.18032233932988234
1999-09-22,0.1638110244960172
1999-09-23,0.1661467120030727
1999-09-24,0.1629271498397477
1999-09-27,0.17219648906089502
1999-09-28,0.16858307446914403
1999-09-29,0.16915826494729141
1999-09-30,0.17257119115187283
1999-10-01,0.1630447745803108
1999-10-04,0.16484291955752492
1999-10-05,0.15462050015780146
1999-10-06,0.16166778716743635
1999-10-07,0.15549827503343203
1999-10-08,0.15718711721322112
1999-10-11,0.15597048973338243
1999-10-12,0.1547683822134216
1999-10-13,0.1449415908775311
1999-10-14,0.1368567751848119
1999-10-15,0.13538456930892145
1999-10-18,0.11969625094908043
1999-10-19,0.11815990914747533
1999-10-20,0.1173790259567749
1999-10-21,0.1123236512312801
1999-10-22,0.11363885970103733
1999-10-25,0.1075453118387394
1999-10-26,0.11785630209342478
1999-10-27,0.11518965635662913
1999-10-28,0.11026719943984567
1999-10-29,0.09063505272136393
1999-11-01,0.0851820388043267
1999-11-02,0.0843721623377205
1999-11-03,0.1035960315315433
1999-11-04,0.11611072972310703
1999-11-05,0.11746932066855181
1999-11-08,0.12090998977533311
1999-11-09,0.1332471709135216
1999-11-10,0.12885651581482555
1999-11-11,0.1313298579261498
1999-11-12,0.13108706595877842
1999-11-15,0.13390143557643616
1999-11-16,0.13382562150780214
1999-11-17,0.13103069405125298
1999-11-18,0.13149421691398772
1999-11-19,0.13555579526243475
1999-11-22,0.13416606518876073
1999-11-23,0.14059961495183518
1999-11-24,0.1353885121324556
1999-11-26,0.13644027189161922
1999-11-29,0.1349112295065383
1999-11-30,0.13621137899531738
1999-12-01,0.1432778309422906
1999-12-02,0.14499040165739113
1999-12-03,0.14478382207296064
1999-12-06,0.14093240623300857
1999-12-07,0.13880702404456038
1999-12-08,0.13596591966590038
1999-12-09,0.1367534236648891
1999-12-10,0.14396737748972985
1999-12-13,0.1447992154139621
1999-12-14,0.14848978783826727
1999-12-15,0.15023756445130088
1999-12-16,0.15520126921814867
1999-12-17,0.15686171173578117
1999-12-20,0.1574085317622501
1999-12-21,0.16802186332349883
1999-12-22,0.16791114428496398
1999-12-23,0.16708068948919433
1999-12-27,0.15819108807196322
1999-12-28,0.15928152780946894
1999-12-29,0.1679018196860661
1999-12-30,0.17058060988425647
1999-12-31,0.16989530244141157
2000-01-03,0.16843356411023921
2000-01-04,0.15736868446290225
2000-01-05,0.14703839808334374
2000-01-06,0.14991105994494514
2000-01-07,0.14728688889234842
2000-01-10,0.1408942919008253
2000-01-11,0.14250303133327363
2000-01-12,0.14036089544837152
2000-01-13,0.14092582083550387
2000-01-14,0.16546401487064036
2000-01-18,0.19796170565994092
2000-01-19,0.19858154100668002
2000-01-20,0.20161211006946492
2000-01-21,0.19970758525427437
2000-01-24,0.20133587489029064
2000-01-25,0.19133286229378316
2000-01-26,0.193068624712147
2000-01-27,0.19811615627695586
2000-01-28,0.20208444773369102
2000-01-31,0.19747478922868672
2000-02-01,0.19330934494938817
2000-02-02,0.19275147692243677
2000-02-03,0.1921213144695628
2000-02-04,0.1884948130573388
2000-02-07,0.18776345281944234
2000-02-08,0.1880009002865091
2000-02-09,0.18908267221298017
2000-02-10,0.18249637826112755
2000-02-11,0.18387072085531594
2000-02-14,0.17819494670646555
2000-02-15,0.17982657535845367
2000-02-16,0.21564907791275334
2000-02-17,0.21514571563491966
2000-02-18,0.21588793622895489
2000-02-22,0.20640547418067012
2000-02-23,0.20772346257723354
2000-02-24,0.2080052503950035
2000-02-25,0.21354263197023052
2000-02-28,0.21443722299226511
2000-02-29,0.21078198995745867
2000-03-01,0.21002487509863318
2000-03-02,0.21239549492694532
2000-03-03,0.21410029663007607
2000-03-06,0.21479620552330317
2000-03-07,0.21243449418856913
2000-03-08,0.21044666706166038
2000-03-09,0.21106987188424722
2000-03-10,0.2092813698171204
2000-03-13,0.21171746603310956
2000-03-14,0.22059275288720298
2000-03-15,0.21926202697797892
2000-03-16,0.19874356816081362
2000-03-17,0.157774471826397
2000-03-20,0.1616678333027178
2000-03-21,0.15892841303821734
2000-03-22,0.16163368756028104
2000-03-23,0.15963395597196625
2000-03-24,0.1578816183823023
2000-03-27,0.15754062762733315
2000-03-28,0.15887845137526355
2000-03-29,0.15639789622301203
2000-03-30,0.16200168161049008
2000-03-31,0.1616773225895432
2000-04-03,0.16532600481782203
2000-04-04,0.16445626738761043
2000-04-05,0.17031912260790247
2000-04-06,0.16969821954463182
2000-04-07,0.16953993597359127
2000-04-10,0.17152742282735436
2000-04-11,0.17271342406433052
2000-04-12,0.171011600084338
2000-04-13,0.17455027311520752
2000-04-14,0.17197061769298913
2000-04-17,0.12315701722805822
2000-04-18,0.12705446731077757
2000-04-19,0.12527879590303614
2000-04-20,0.12718844720522107
2000-04-24,0.12432026979715019
2000-04-25,0.12363665273626018
2000-04-26,0.11154044869812836
2000-04-27,0.11330561727895437
2000-04-28,0.11116363685759591
2000-05-01,0.1111217811723956
2000-05-02,0.10901725925719699
2000-05-03,0.10822770204443276
2000-05-04,0.11504529372525256
2000-05-05,0.11469804991970838
2000-05-08,0.11369079209855054
2000-05-09,0.11644311586456928
2000-05-10,0.11498085152520077
2000-05-11,0.1137202800452002
2000-05-12,0.10363820652208314
2000-05-15,0.10388352306035391
2000-05-16,0.09637596774192436
2000-05-17,0.09661319862647033
2000-05-18,0.09100315234233206
2000-05-19,0.09110623979021878
2000-05-22,0.08459632818607159
2000-05-23,0.09033524444219916
2000-05-24,0.0907355474441529
2000-05-25,0.08855030983256859
2000-05-26,0.08477628956030646
2000-05-30,0.08627236816095112
2000-05-31,0.08148680224951539
2000-06-01,0.08173729382450409
2000-06-02,0.08537601670543368
2000-06-05,0.08613635207783712
2000-06-06,0.08067001781801283
2000-06-07,0.08170112361965841
2000-06-08,0.08485729519966133
2000-06-09,0.08190636441156389
2000-06-12,0.08433683521723677
2000-06-13,0.0843713193784298
2000-06-14,0.08566858833701262
2000-06-15,0.08705006101951379
2000-06-16,0.09387938853667889
2000-06-19,0.09230497147071273
2000-06-20,0.09272378196310913
2000-06-21,0.09318720994638939
2000-06-22,0.09316148119072203
2000-06-23,0.09117283320139039
2000-06-26,0.09044183327046683
2000-06-27,0.08801667345890056
2000-06-28,0.08886345656008617
2000-06-29,0.08741697797767933
2000-06-30,0.0883898417613255
2000-07-03,0.08657819377896973
2000-07-05,0.07488194480702566
2000-07-06,0.07487385218546123
2000-07-07,0.07363347875027013
2000-07-10,0.07144350031891325
2000-07-11,0.07058107253945546
2000-07-12,0.06732015076045521
2000-07-13,0.06749236829922559
2000-07-14,0.0672414758889445
2000-07-17,0.06702571978016367
2000-07-18,0.06825256364387194
2000-07-19,0.06780789341888485
2000-07-20,0.07957163757394792
2000-07-21,0.0781923410051933
2000-07-24,0.07536577954871679
2000-07-25,0.07414480209680717
2000-07-26,0.07982638210430529
2000-07-27,0.07717049003727437
2000-07-28,0.07448298112672001
2000-07-31,0.07492241976046292
2000-08-01,0.08485183401174157
2000-08-02,0.07777119078155954
2000-08-03,0.07612526602715723
2000-08-04,0.07544770214651271
2000-08-07,0.07478075224105335
2000-08-08,0.07091214330379905
2000-08-09,0.07375897602456558
2000-08-10,0.07213120227077817
2000-08-11,0.07190278804600338
2000-08-14,0.0691322242356998
2000-08-15,0.07496837210126871
2000-08-16,0.07382598885148725
2000-08-17,0.07403077650735061
2000-08-18,0.07720918457641097
2000-08-21,0.07494484848848378
2000-08-22,0.08232060361318391
2000-08-23,0.08283528420868133
2000-08-24,0.08327668034229817
2000-08-25,0.08386518363080443
2000-08-28,0.08509342096812993
2000-08-29,0.08586160131561289
2000-08-30,0.08758663688408497
2000-08-31,0.10355344462522076
2000-09-01,0.10438760902650476
2000-09-05,0.10509298547757781
2000-09-06,0.10640458726187067
2000-09-07,0.10967228295837457
2000-09-08,0.11113089515789734
2000-09-11,0.11442707515281181
2000-09-12,0.11531094648377985
2000-09-13,0.11660015841187861
2000-09-14,0.12257280508076172
2000-09-15,0.12313932867413507
2000-09-18,0.12401479133579883
2000-09-19,0.11340577719055538
2000-09-20,0.11597949603573597
2000-09-21,0.113097909754249
2000-09-22,0.1161854792957808
2000-09-25,0.11141398592016308
2000-09-26,0.11420248307409432
2000-09-27,0.11673892619371808
2000-09-28,0.11388524661421653
2000-09-29,0.10315743951116822
2000-10-02,0.10464476273699538
2000-10-03,0.1072837335796925
2000-10-04,0.10756844786347931
2000-10-05,0.10980872513481459
2000-10-06,0.11114816059540107
2000-10-09,0.1122581290884787
2000-10-10,0.11183881874034536
2000-10-11,0.11317031270123168
2000-10-12,0.11171699593621161
2000-10-13,0.10364451803244454
2000-10-16,0.10317511795492208
2000-10-17,0.10819588191382655
2000-10-18,0.10775571647364218
2000-10-19,0.11964911026653578
2000-10-20,0.11326070704705894
2000-10-23,0.11613681496687228
2000-10-24,0.11918028470034259
2000-10-25,0.12461137293879902
2000-10-26,0.1278873099326987
2000-10-27,0.1310456615588699
2000-10-30,0.12961141947268015
2000-10-31,0.11594876160043943
2000-11-01,0.1293064199505039
2000-11-02,0.12649642990327362
2000-11-03,0.13101038283289765
2000-11-06,0.13195638618644293
2000-11-07,0.13181770596746997
2000-11-08,0.1310703532166457
2000-11-09,0.13117637620767006
2000-11-10,0.1318009136513841
2000-11-13,0.127350461405009
2000-11-14,0.12819462699445353
2000-11-15,0.12867687453173035
2000-11-16,0.12772130368691528
2000-11-17,0.128779537470294
2000-11-20,0.13121030090648325
2000-11-21,0.13283606302262985
2000-11-22,0.13281277787382817
2000-11-24,0.13137948047831732
2000-11-27,0.12989425732630855
2000-11-28,0.13114861942921135
2000-11-29,0.13309440311463558
2000-11-30,0.13274320912074433
2000-12-01,0.13111465274575868
2000-12-04,0.13410832769613604
2000-12-05,0.1329903574879126
2000-12-06,0.13220857072020756
2000-12-07,0.12738574729084554
2000-12-08,0.12759095653750108
2000-12-11,0.12699560600151114
2000-12-12,0.13026339791181762
